run_id,timestamp,model,backend,temperature,row_no,id,sektor,kl,sub_indikator,target_2025,satuan,gold,gold_suspect,pred,benar,confidence,source_type,evidence_year,summary_pred,summary_gold,source_url_pred,domain,domain_goid,url_dari_search,pakai_template,status,error,n_search,n_search_gagal,n_query,queries_str,in_tok,out_tok,latency_s
20260918_113127,2026-09-18T11:54:18,gemma-4-26B-A4B-it,serper,0.0,166,763,Infrastruktur,KEMENTERIAN PEKERJAAN UMUM,PP 02.12 - Kapasitas tampungan air,"59,31",m3/kapita,True,False,True,True,95,siaran_pers,2025,"Program berjalan, ditandai dengan peresmian 6 bendungan di awal tahun 2025 (seperti Bendungan Sidan) dan progres pembangunan bendungan lain seperti Bendungan Jragung yang ditargetkan selesai pada Oktober 2025 untuk menambah kapasitas tampungan air. Kegiatan fisik ini secara langsung berkontribusi pada peningkatan kapasitas tampungan air per kapita sesuai target indikator.","Program berjalan ditandai dengan kementerian PU melaporkan data operasional riil sistem tampungan air nasional yang aktif dikelola: 240 bendungan dengan kapasitas tampung 7,89 miliar m3, 601 situ/danau dengan volume 135,59 miliar m3, dan 10.789 sumur bor untuk antisipasi kekeringan - bukti sistem infrastruktur air berjalan nyata dan dikelola aktif (bukan rencana). Contoh operasional konkret: Waduk Kedungombo mengalirkan air irigasi untuk 72.664 ha lahan pertanian pada musim tanam 2025/2026. Namun angka indeks komposit 'kapasitas tampungan air' skala RPJMN (baseline 59,59, target 59,31) belum dikonfirmasi sebagai angka tunggal yang bisa dicocokkan langsung.",https://pu.go.id/berita/kementerian-pu-siap-resmikan-6-bendungan-di-awal-2025-untuk-dukung-swasembada-pangan-dan-air,pu.go.id,True,True,True,OK,,2,0,2,laporan kinerja 2025 Kementerian Pekerjaan Umum kapasitas tampungan air m3/kapita | siaran pers Kementerian Pekerjaan Umum pembangunan bendungan waduk 2025 kapasitas tampungan air,4144,263,5.66
20260918_113127,2026-09-18T11:54:27,gemma-4-26B-A4B-it,serper,0.0,167,764,Infrastruktur,KEMENTERIAN PEKERJAAN UMUM,PP 02.12 - Rasio kapasitas air baku terpasang terhadap kebutuhan penduduk,"53,01",persen,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan pembentukan Satuan Tugas Transformasi Penyediaan Air Baku melalui Keputusan Menteri Pekerjaan Umum Nomor 740/KPTSM/M/2025. Selain itu, terdapat kegiatan nyata dalam optimalisasi air baku dari bendungan dan penyelesaian SPAM untuk mendukung ketahanan air pada tahun 2025.","Program berjalan ditandai dengan sistem pengelolaan air baku Kementerian PU terkonfirmasi aktif secara operasional (data bendungan, situ, sumur bor riil). Namun angka rasio spesifik 'kapasitas air baku terpasang terhadap kebutuhan penduduk' (baseline 53,34, target 53,01) belum ditemukan sebagai angka tunggal yang dipublikasikan terbuka untuk 2025 ",https://jdih.pu.go.id/detail-dokumen/KepmenPU-nomor-740KPTSMM-2025-tahun-2025-Satuan-Tugas-Transformasi-Penyediaan-Air-Baku-Penyelenggaraan-Sistem-Penyediaan-Air-Minum-dan-Penyelenggaraan-Sistem-Pengelolaan-Air-Limbah-Domestik,jdih.pu.go.id,True,True,True,OK,,3,0,3,"laporan kinerja 2025 Kementerian Pekerjaan Umum rasio kapasitas air baku terpasang terhadap kebutuhan penduduk | siaran pers Kementerian Pekerjaan Umum pembangunan infrastruktur air baku 2025 | site:pu.go.id ""air baku"" 2025",6540,334,9.45
20260918_113127,2026-09-18T11:54:36,gemma-4-26B-A4B-it,serper,0.0,168,777,Sosial,KEMENTERIAN KEBUDAYAAN,KP 08.02.03 - Jumlah kawasan pengajuan kebudayaan yang dikembangkan (kumulatif),3,kawasan,True,False,True,True,80,siaran_pers,2025,"Program berjalan, ditandai dengan adanya kolaborasi antara Kementerian Pariwisata dan Kementerian Kebudayaan pada Juli 2025 untuk mengangkat budaya sebagai daya tarik pariwisata serta pelaksanaan program CHANDI 2025 sebagai upaya strategis pemajuan kebudayaan. Meskipun detail angka kumulatif kawasan belum terperinci dalam cuplikan, kegiatan teknis terkait pemajuan kebudayaan secara konkret telah dilaksanakan pada tahun 2025.","Program berjalan ditandai dengan kementerian Kebudayaan aktif mengembangkan kawasan pemajuan kebudayaan melalui revitalisasi infrastruktur budaya (rumah adat, situs bersejarah, candi) yang telah menjangkau 845 penerima manfaat pada 2025, serta dukungan kepada masyarakat adat di seluruh provinsi.",https://kemenpar.go.id/berita/siaran-pers-kementerian-pariwisata-kementerian-kebudayaan-berkolaborasi-angkat-budaya-sebagai-daya-tarik-pariwisata,kemenpar.go.id,True,True,True,OK,,3,1,3,"laporan kinerja 2025 Kementerian Kebudayaan jumlah kawasan pengajuan kebudayaan yang dikembangkan | siaran pers Kementerian Kebudayaan pengembangan kawasan kebudayaan 2025 | site:kemenbud.go.id ""kawasan kebudayaan"" 2025",5936,313,9.07
20260918_113127,2026-09-18T11:54:43,gemma-4-26B-A4B-it,serper,0.0,169,778,Sosial,KEMENTERIAN KEBUDAYAAN,KP 08.02.04 - Persentase penduduk yang pernah terlibat sebagai pelaku/pendukung pertunjukan seni,"1,67",persen,True,False,True,True,85,media,2025,"Program berjalan, ditandai dengan adanya regulasi Renstra Kementerian Kebudayaan 2025-2029 yang mencakup program keterlibatan masyarakat dan pelaku seni dalam kegiatan budaya. Selain itu, terdapat kegiatan konkret seperti 'Bakti Negeri untuk Pelaku Seni dan Budaya 2025' yang menunjukkan adanya aktivitas dukungan terhadap pelaku seni pada tahun berjalan.","Program berjalan ditandai dengan indikator partisipasi masyarakat sebagai pelaku/pendukung pertunjukan seni dipantau melalui Susenas Modul Sosial Budaya dan Pendidikan (MSBP) BPS, dengan publikasi data tahun 2024 menunjukkan 52,55% penduduk menonton seni musik dan 26,96% menonton seni tari; data serupa juga dipublikasikan di tingkat daerah seperti DKI Jakarta pada 2025.",https://peraturan.bpk.go.id/Download/406645/Permenbud%20no%202%20th%202025-Renstra%20Kemenbud%202025-2029.pdf,peraturan.bpk.go.id,True,True,True,OK,,2,0,2,laporan kinerja 2025 Kementerian Kebudayaan persentase penduduk pelaku pertunjukan seni | kegiatan Kementerian Kebudayaan 2025 partisipasi pelaku pertunjukan seni,4095,268,7.12
20260918_113127,2026-09-18T11:54:53,gemma-4-26B-A4B-it,serper,0.0,170,779,Sosial,KEMENTERIAN KEBUDAYAAN,KP 08.02.04 - Jumlah wilayah ada yang dikembangkan dalam pemajuan kebudayaan,3,wilayah adat,True,False,True,True,80,siaran_pers,2025,"Program berjalan, ditandai dengan pelaksanaan berbagai kegiatan pemajuan kebudayaan oleh Balai Pelestarian Kebudayaan (BPK) di berbagai wilayah pada tahun 2025, seperti Pekan Nan Tumpah 2025 dan SABUDAYA 2025. Kegiatan ini merupakan bagian dari upaya teknis pengembangan dan pemanfaatan kebudayaan di tingkat wilayah.",Program berjalan ditandai dengan kementerian Kebudayaan memberikan dukungan pengembangan wilayah adat melalui program penguatan kapasitas dan lokakarya bagi masyarakat adat dan komunitas Penghayat Kepercayaan di seluruh provinsi Indonesia sepanjang 2025.,https://bpkwilayah3.kemenbud.go.id/news.detail/22,bpkwilayah3.kemenbud.go.id,True,True,True,OK,,3,0,3,"laporan kinerja 2025 Kementerian Kebudayaan jumlah wilayah pemajuan kebudayaan wilayah adat | siaran pers Kementerian Kebudayaan pengembangan wilayah pemajuan kebudayaan 2025 | site:kemenbud.go.id ""wilayah"" ""pemajuan kebudayaan"" 2025",6171,271,9.95
20260918_113127,2026-09-18T11:54:59,gemma-4-26B-A4B-it,serper,0.0,171,787,Infrastruktur,KEMENTERIAN KEHUTANAN,KP 02.12.04 - Jumlah mata air yang dipertahankan dan diselamatkan,60,unit,False,False,True,False,90,lkj,2025,"Program berjalan, ditandai dengan adanya laporan capaian kinerja pada dokumen Laporan Kinerja Kementerian Kehutanan yang mencatat realisasi jumlah mata air yang dipertahankan dan diselamatkan. Dokumen tersebut menunjukkan angka realisasi konkret untuk periode pelaksanaan tahun 2025.",Program tidak berjalan ditandai dengan belum ditemukan sumber berita/laporan resmi Kementerian Kehutanan yang melaporkan realisasi jumlah mata air yang dipertahankan/diselamatkan pada 2025 (target 60 titik). Perlu pencarian lanjut khusus ke publikasi Ditjen KSDAE atau Ditjen PDASRH Kementerian Kehutanan.,https://www.kehutanan.go.id/s/uploads/a_Final_L_Kj_Kemenhut_TW_II_TA_2026_6daa4bfaab.pdf,www.kehutanan.go.id,True,True,True,OK,,2,0,2,"laporan kinerja 2025 Kementerian Kehutanan jumlah mata air yang dipertahankan dan diselamatkan | site:kehutanan.go.id ""Jumlah mata air yang dipertahankan dan diselamatkan"" 2025",3890,238,5.93
20260918_113127,2026-09-18T11:55:02,gemma-4-26B-A4B-it,serper,0.0,172,788,Sosial,KEMENTERIAN KEHUTANAN,"KP 02.16.01 - Jumlah unit KSA, KPA, dan TB dengan kategori pengelolaan efektif",304,unit,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan adanya dokumen Laporan Kinerja Direktorat Jenderal KSDAE Tahun 2025 yang mencantumkan pelaksanaan penilaian peningkatan efektivitas perencanaan KSA/KPA/TB. Dokumen tersebut secara spesifik membahas pengelolaan kawasan konservasi yang efektif sebagai bagian dari indikator kinerja tahun 2025.","Program berjalan ditandai dengan KLHK melalui Ditjen KSDAE aktif melaksanakan penilaian efektivitas pengelolaan Kawasan Suaka Alam (KSA), Kawasan Pelestarian Alam (KPA), dan Taman Buru (TB) menggunakan Management Effectiveness Tracking Tool (METT), berpedoman pada Keputusan Dirjen KSDAE Nomor 175 Tahun 2025, dengan pelaksanaan hingga tingkat balai KSDA daerah seperti di Yogyakarta.",https://ksdae.kehutanan.go.id/storages/be73d863d92649c58d4d214b338c88ee.pdf,ksdae.kehutanan.go.id,True,True,True,OK,,1,0,1,laporan kinerja 2025 Kementerian Kehutanan jumlah unit KSA KPA TB pengelolaan efektif,2266,206,3.13
20260918_113127,2026-09-18T11:55:06,gemma-4-26B-A4B-it,serper,0.0,173,789,Infrastruktur,KEMENTERIAN KEHUTANAN,KP 02.16.01 - Luas areal preservasi yang dikembangkan,528,ha,False,False,True,False,90,lkj,2025,"Program berjalan, ditandai dengan adanya dokumen Laporan Kinerja 2025 Ditjen KSDAE yang mencantumkan pencapaian Indikator Kinerja Kegiatan (IKK) Luas Areal Preservasi yang Dikembangkan. Selain itu, terdapat kegiatan verifikasi data capaian indikator tersebut yang dilakukan pada tahun 2025.","Program tidak berjalan ditandai dengan belum ditemukan sumber berita/laporan resmi yang melaporkan realisasi luas areal preservasi yang dikembangkan pada 2025 (target 528, indikator baru). Perlu pencarian lanjut khusus ke publikasi Kementerian Kehutanan terkait program preservasi kawasan hutan.",https://ksdae.kehutanan.go.id/storages/1fa6d9f2e6d241cdb642450c46d0e2fb.pdf,ksdae.kehutanan.go.id,True,True,True,OK,,1,0,1,laporan kinerja 2025 Kementerian Kehutanan luas areal preservasi yang dikembangkan,2142,206,3.9
20260918_113127,2026-09-18T11:55:11,gemma-4-26B-A4B-it,serper,0.0,174,792,Sosial,KEMENTERIAN KEHUTANAN,KP 02.16.02 - Indeks Daftar Merah Nasional status keterancaman spesies,"0,75",Indeks,True,False,True,True,95,lkj,2025,"Program berjalan, ditandai dengan adanya laporan kinerja Ditjen KSDAE tahun 2025 yang mencantumkan capaian Indeks Daftar Merah Nasional status keterancaman spesies sebesar 0,75 poin. Pengukuran ini didasarkan pada Keputusan Direktur Jenderal KSDAE Nomor 253 Tahun 2025 yang mencakup 4.806 spesies tumbuhan dan satwa.","Program berjalan ditandai dengan KLHK/Ditjen KSDAE aktif menjalankan program konservasi spesies terancam punah, termasuk proyek GEF-7 'Investing in the Komodo Dragon and other globally threatened species in Flores' bersama UNDP untuk memperkuat perlindungan spesies yang memengaruhi status Daftar Merah Nasional.",https://www.kehutanan.go.id/s/uploads/a_Final_L_Kj_Kemenhut_TW_I_TA_2026_aab027be49.pdf,www.kehutanan.go.id,True,True,True,OK,,1,0,1,laporan kinerja 2025 Kementerian Kehutanan Indeks Daftar Merah Nasional spesies,2229,222,4.65
20260918_113127,2026-09-18T11:55:19,gemma-4-26B-A4B-it,serper,0.0,175,793,Sosial,KEMENTERIAN KEHUTANAN,KP 02.16.03 - Jumlah kelompok masyarakat yang dibina dalam upaya konservasi kawasan dan keanekaragaman hayati,200,kelompok,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan adanya pelaksanaan Rapat Koordinasi Perhutanan Sosial pada Oktober 2025 dan dokumen Laporan Kinerja Ditjen KSDAE 2025 yang mencakup pengelolaan konservasi serta pembinaan masyarakat. Selain itu, terdapat rencana strategis dan penganggaran konkret untuk pembinaan kelompok masyarakat dalam upaya konservasi pada tahun 2025.","Program berjalan ditandai dengan pembinaan kelompok masyarakat dalam konservasi kawasan dan keanekaragaman hayati aktif dijalankan melalui skema kemitraan konservasi dan Areal Konservasi Kelola Masyarakat (AKKM), yang hingga Mei 2025 tercatat seluas 647.457,49 hektare tersebar di 293 wilayah komunitas adat dan lokal, didukung Permen LH No. 2/2025 tentang imbal jasa lingkungan.",https://ksdae.kehutanan.go.id/storages/c7ef234ee5c94a0ab413567ad49d3167.pdf,ksdae.kehutanan.go.id,True,True,True,OK,,3,0,3,"laporan kinerja 2025 Kementerian Kehutanan jumlah kelompok masyarakat pembinaan konservasi | siaran pers Kementerian Kehutanan pembinaan kelompok masyarakat konservasi 2025 | site:kehutanan.go.id ""pembinaan"" ""kelompok masyarakat"" ""konservasi"" 2025",6447,294,8.12
20260918_113127,2026-09-18T11:55:23,gemma-4-26B-A4B-it,serper,0.0,176,794,Industri,BADAN PENYELENGGARA JAMINAN PRODUK HALAL,KP 02.13.03 - Jumlah produk tersertifikasi halal,7.000.000,produk,True,False,True,True,95,lkj,2025,"Program berjalan, ditandai dengan laporan kinerja BPJPH periode Juni 2025 yang mencatat realisasi sebanyak 576.579 produk tersertifikasi halal. Dokumen tersebut menunjukkan adanya aktivitas teknis sertifikasi yang sedang berlangsung pada tahun berjalan.","Program berjalan ditandai dengan program sertifikasi halal BPJPH sangat aktif berjalan dan bahkan melampaui target 2025 (7 juta produk): tercatat 9,8 juta produk bersertifikat halal per Okt 2025, termasuk terobosan sertifikasi gratis untuk warteg/warsun.",https://cmsbl.halal.go.id/uploads/Laporan_Kinerja_Juni_2025_V2_1_f6478d547b.pdf,cmsbl.halal.go.id,True,True,True,OK,,1,0,1,laporan kinerja 2025 Badan Penyelenggara Jaminan Produk Halal jumlah produk tersertifikasi halal,2207,189,3.81
20260918_113127,2026-09-18T11:55:26,gemma-4-26B-A4B-it,serper,0.0,177,797,Pangan,BADAN KARANTINA INDONESIA,KP 02.10.10 - Persentase pemasukan pekan yang tersertifikasi keamanan dan mutunya,80,persen,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan pelaksanaan pengawasan mutu dan keamanan pangan serta penerbitan sertifikat keamanan dan mutu oleh Badan Karantina Indonesia pada tahun 2025. Laporan kinerja menunjukkan adanya realisasi penerbitan sertifikat dalam rangka menjamin keamanan pangan dan pakan.","Program berjalan ditandai dengan sistem sertifikasi karantina untuk pemasukan pangan (keamanan & mutu) terkonfirmasi aktif dan operasional melalui Laporan Kinerja triwulanan Badan Karantina Indonesia yang sama dengan indikator lain di sektor ini (id 586, 654, 656) - mencakup proses sertifikasi berbasis dokumen (SPAN, e-kinerja) dengan data riil per balai. Sistem berjalan nyata, meski angka agregat nasional 80% belum dikonfirmasi sebagai satu angka tunggal.",https://karantinaindonesia.go.id/repository/main-web/performance-reports/01KWZTERV6N4T7JBGPM9894HRF.pdf,karantinaindonesia.go.id,True,True,True,OK,,1,0,1,laporan kinerja 2025 Badan Karantina Indonesia sertifikasi keamanan mutu pangan,2201,187,3.26
20260918_113127,2026-09-18T11:55:31,gemma-4-26B-A4B-it,serper,0.0,178,798,Industri,KEMENTERIAN KEHUTANAN,"KP 02.16.04 - Nilai PNBP dari pemanfaatan jasa lingkungan KSA, KPA dan TB",209,miliar rupiah,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan adanya siaran pers resmi Kementerian Kehutanan pada Juli 2025 yang memaparkan laporan keuangan dan realisasi PNBP sektor kehutanan. Dokumen tersebut mengonfirmasi adanya aktivitas pemungutan PNBP dari pemanfaatan jasa lingkungan di kawasan konservasi pada tahun berjalan.",Program berjalan ditandai dengan skema PNBP jasa lingkungan kawasan konservasi (KSA/KPA/TB) berjalan dan terus diperbarui: PP 36/2024 serta Permenhut No. 27 & 28 Tahun 2025 yang mengatur tarif dan mekanisme pungutan PNBP jasa lingkungan di kawasan konservasi.,https://www.kehutanan.go.id/news/article-55,www.kehutanan.go.id,True,True,True,OK,,2,0,2,laporan kinerja 2025 Kementerian Kehutanan PNBP jasa lingkungan KSA KPA TB | siaran pers Kementerian Kehutanan realisasi PNBP jasa lingkungan 2025,4111,208,4.58
20260918_113127,2026-09-18T11:55:33,gemma-4-26B-A4B-it,serper,0.0,179,802,Industri,KEMENTERIAN KEHUTANAN,KP 02.21.01 - Nilai ekspor produk kehutanan,"15,42",miliar USD,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan adanya laporan capaian kinerja tahun 2025 yang mencatat nilai ekspor produk kehutanan di bawah Direktorat Jenderal Pengelolaan Hutan Lestari. Dokumen menunjukkan realisasi nilai ekspor dan bioprospecting pada tahun 2025 telah tercatat dalam laporan kinerja kementerian.","Program berjalan ditandai dengan ekspor produk kehutanan terus berjalan dan dipantau pemerintah: nilai ekspor produk kehutanan 2024 tercatat US$12,73 miliar (APHI/Kemenhut), ekspor kayu olahan ke AS 2025 mencapai US$1,94 miliar, meski Kemenhut mengakui tren nilainya stagnan.",https://ksdae.kehutanan.go.id/storages/c7ef234ee5c94a0ab413567ad49d3167.pdf,ksdae.kehutanan.go.id,True,True,True,OK,,1,0,1,laporan kinerja 2025 Kementerian Kehutanan ekspor produk kehutanan,2206,200,2.03
20260918_113127,2026-09-18T11:55:39,gemma-4-26B-A4B-it,serper,0.0,180,806,Birokrasi,KEMENTERIAN KEHUTANAN,KP 02.21.04-Desa yang menggunakan data dan informasi batas kawasan hutan sebagai rujukan dalam peta wilayah desa,528,desa,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan adanya dokumen Laporan Kinerja (LKj) Ditjen Planologi Kehutanan Tahun 2025 yang mencantumkan indikator tersebut sebagai bagian dari capaian kinerja tahunan. Selain itu, terdapat dokumen pengesahan DIPA tahun 2026 yang merujuk pada pelaksanaan kegiatan indikator ini pada tahun anggaran 2025.","Program berjalan ditandai dengan ditjen Planologi Kehutanan dan Tata Lingkungan telah melakukan pemetaan dan integrasi data batas kawasan hutan sebagai rujukan wilayah desa: dari 25.468 desa yang wilayahnya beririsan kawasan hutan, 2.764 desa telah diselesaikan menjadi Areal Penggunaan Lain (APL) dan 2.614 desa masih dalam proses penyelesaian melalui mekanisme TORA.",https://planologi.kehutanan.go.id/assets/img/publication/LKJ%20Ditjen%20Planhut%20Tahun%202025.pdf,planologi.kehutanan.go.id,True,True,True,OK,,2,0,2,"laporan kinerja 2025 Kementerian Kehutanan desa menggunakan data batas kawasan hutan | site:kehutanan.go.id ""desa yang menggunakan data dan informasi batas kawasan hutan"" 2025",4057,253,5.95
20260918_113127,2026-09-18T11:55:46,gemma-4-26B-A4B-it,serper,0.0,181,807,Sosial,KEMENTERIAN KEHUTANAN,KP 02.21.05 - Kelompok masyarakat di dalam dan sekitar kawasan hutan yang dilibatkan dalam pengelolaan hutan(kelompok,15.574,kelompok,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan adanya laporan realisasi fasilitasi dan pembinaan terhadap kelompok masyarakat dalam pemanfaatan kawasan hutan pada tahun 2025 melalui Balai Pengelolaan Hutan Lestari. Selain itu, terdapat bukti kegiatan peninjauan pengelolaan perhutanan sosial oleh Menteri Kehutanan yang berlangsung pada Februari 2025.","Program berjalan ditandai dengan KLHK/Kementerian Kehutanan aktif melibatkan kelompok masyarakat sekitar kawasan hutan dalam pengelolaan hutan melalui Program Perhutanan Sosial, dengan capaian per akhir 2025 mencapai sekitar 8,33 juta hektare melalui lebih dari 11 ribu SK bagi 1,4 juta kepala keluarga, dan Perhutanan Sosial telah ditetapkan sebagai Proyek Strategis Nasional oleh Presiden Prabowo Subianto.",https://phl.kehutanan.go.id/media/publikasi/publikasi_file_1770607593.pdf,phl.kehutanan.go.id,True,True,True,OK,,2,0,2,"laporan kinerja 2025 Kementerian Kehutanan kelompok masyarakat pengelolaan hutan | site:kehutanan.go.id ""kelompok masyarakat"" pengelolaan hutan 2025",4035,227,7.07
20260918_113127,2026-09-18T11:55:52,gemma-4-26B-A4B-it,serper,0.0,182,808,Kesehatan,BADAN GIZI NASIONAL,KP 04.12.01 - Persentase siswa SD/MI/sederajat yang mendapatkan bantuan makanan bergizi,24,persen,True,False,True,True,95,bps_setkab,2025,"Program berjalan, ditandai dengan realisasi anggaran bantuan Makan Bergizi Gratis (MBG) oleh Badan Gizi Nasional yang mencapai Rp1,91 triliun per 16 Mei 2025. Implementasi program ini telah menyasar jutaan penerima manfaat, termasuk siswa sekolah, sebagai bagian dari intervensi gizi nasional.","Program berjalan ditandai dengan pelaksanaan bertahap mulai SD/MI; mencatat >36,7 juta penerima manfaat per Oktober 2025, target ekuivalen ~83 juta penerima (100%) pada 2029.",https://djpb.kemenkeu.go.id/kppn/manna/id/data-publikasi/artikel/3240-implementasi-program-makan-bergizi-gratis-pada-wilayah-semaku.html,djpb.kemenkeu.go.id,True,True,True,OK,,2,0,2,laporan kinerja 2025 Badan Gizi Nasional persentase siswa SD bantuan makanan bergizi | realisasi program makan bergizi gratis Badan Gizi Nasional 2025 siswa SD,4027,255,6.51
20260918_113127,2026-09-18T11:55:58,gemma-4-26B-A4B-it,serper,0.0,183,817,Infrastruktur,KEMENTERIAN PEKERJAAN UMUM,KP 06.07.01 - Rumah tangga perdesaan dengan akses sanitasi aman,6,persen,True,False,True,True,85,media,2025,"Program berjalan, ditandai dengan pelaksanaan sosialisasi Program Sanitasi Berbasis Masyarakat (SANIMAS) Tahun Anggaran 2025 oleh Kementerian Pekerjaan Umum. Terdapat bukti kegiatan teknis berupa pertemuan terkait program sanitasi di lingkungan Kementerian PU pada Juli 2025.","Program berjalan ditandai dengan Bappenas mempresentasikan data kondisi sanitasi nasional (air limbah domestik) tahun 2024: capaian 10,25% (7 juta rumah tangga) dari target 2029 sebesar 30% - mengonfirmasi sistem pemantauan sanitasi aman aktif berjalan secara nasional dan berbasis data riil (bukan rencana). Namun angka spesifik untuk 'rumah tangga PERDESAAN dengan akses sanitasi aman' (baseline 4,77%, target 6% untuk 2025) belum dikonfirmasi terpisah dari angka nasional gabungan yang ditemukan.",https://www.youtube.com/watch?v=weC_rg3-BGY,www.youtube.com,False,True,True,OK,,2,0,2,laporan kinerja 2025 Kementerian Pekerjaan Umum akses sanitasi aman perdesaan | kegiatan pembangunan sanitasi perdesaan Kementerian Pekerjaan Umum 2025,3891,199,6.11
20260918_113127,2026-09-18T11:56:04,gemma-4-26B-A4B-it,serper,0.0,184,819,Kesehatan,KEMENTERIAN KOORDINATOR BIDANG PEMBANGUNAN MANUSIA DAN KEBUDAYAAN,PN 04 - Angka kelahiran total (Total fertility rate),"2,12",Rata - rata kelahiran per wanita usia subur (WUS) 15 - 49 Tahun,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan adanya kegiatan diskusi penurunan fertilitas antara Kemendukbangga/BKKBN dengan UNFPA pada Februari 2025 serta adanya regulasi BKKBN No. 4 Tahun 2025 yang mengatur indikator pengendalian fertilitas. Kegiatan teknis pengendalian kuantitas penduduk juga terus dilakukan untuk mengatasi disparitas fertilitas antar provinsi.","Program berjalan ditandai dengan TFR dikalibrasi turun secara landai menuju 2,10 (replacement level) guna mempertahankan rasio ketergantungan ideal untuk bonus demografi.",https://www.kemendukbangga.go.id/posts/eb2d668f-a1c7-40e1-9b64-1a9f22930d0e-kemendukbangga-komunitas-berencana-wujudkan-keluarga-berkualitas,www.kemendukbangga.go.id,True,True,True,OK,,2,0,2,laporan kinerja 2025 Kemenko PMK angka kelahiran total total fertility rate | kegiatan pengendalian fertilitas BKKBN 2025 siaran pers,4183,273,5.35
20260918_113127,2026-09-18T11:56:10,gemma-4-26B-A4B-it,serper,0.0,185,820,Sosial,KEMENTERIAN LINGKUNGAN HIDUP/BADAN PENGENDALIAN LINGKUNGAN HIDUP,PP 02.16 - Indeks Pengurangan Ancaman Kehilangan Keanekaragaman Hayati,"0,51",Indeks,True,False,True,True,90,media,2025,"Program berjalan, ditandai dengan adanya hasil pengukuran Indeks Pengurangan Ancaman Kehilangan Keanekaragaman Hayati (IPK) pada tahun 2025 oleh KLH/BPLH dengan capaian sebesar 0,4295. Data ini menunjukkan pelaksanaan teknis pengukuran indikator tersebut di tahun berjalan.","Program berjalan ditandai dengan KLH/BPLH bersama Bappenas dan BRIN meluncurkan dokumen 'Status Kekinian Keanekaragaman Hayati' (Agustus 2025) sebagai basis pemantauan Indeks Pengurangan Ancaman Kehilangan Kehati, sejalan dengan strategi IBSAP 2025-2045 yang mencakup restorasi ekosistem kritis dan penguatan kawasan konservasi.",https://lcdi-indonesia.id/keanekaragaman-hayati/,lcdi-indonesia.id,False,True,True,OK,,2,0,2,"laporan kinerja 2025 Kementerian Lingkungan Hidup Badan Pengendalian Lingkungan Hidup Indeks Pengurangan Ancaman Kehilangan Keanekaragaman Hayati | ""Indeks Pengurangan Ancaman Kehilangan Keanekaragaman Hayati"" 2025 KLH BPLH",3881,227,6.36
20260918_113127,2026-09-18T11:56:18,gemma-4-26B-A4B-it,serper,0.0,186,827,Infrastruktur,KEMENTERIAN LINGKUNGAN HIDUP/BADAN PENGENDALIAN LINGKUNGAN HIDUP,KP 02.16.01 - Jumlah unit pengelola taman kehati yang difasilitasi perencanaan dan pengelolanya,2,unit,False,False,True,False,90,siaran_pers,2025,"Program berjalan, ditandai dengan pelaksanaan Rakornas Kehati 2025 yang bertujuan menyatukan visi daerah dalam menjaga kekayaan hayati dan penguatan regulasi pengelolaan keanekaragaman hayati. Kegiatan ini merupakan bentuk fasilitasi teknis dan koordinasi pemerintah pusat terhadap daerah terkait pengelolaan keanekaragaman hayati pada tahun 2025.","Program tidak berjalan ditandai dengan belum ditemukan sumber berita/laporan resmi Kementerian Lingkungan Hidup/BPLH yang melaporkan realisasi jumlah unit pengelola taman keanekaragaman hayati (taman kehati) yang difasilitasi pada 2025 (target 2 unit, sama dengan baseline).",https://kemenlh.go.id/news/detail/rakornas-kehati-2025-menteri-lh-ajak-daerah-satukan-visi-jaga-kekayaan-hayati-indonesia,kemenlh.go.id,True,True,True,OK,,3,0,3,"laporan kinerja 2025 Kementerian Lingkungan Hidup Badan Pengendalian Lingkungan Hidup taman kehati | site:kemenlh.go.id ""Rakornas Kehati 2025"" taman kehati pengelola | ""Rakornas Kehati 2025"" taman kehati pengelola fasilitasi",5616,301,7.56
