run_id,timestamp,model,backend,temperature,row_no,id,sektor,kl,sub_indikator,target_2025,satuan,gold,gold_suspect,pred,benar,confidence,source_type,evidence_year,summary_pred,summary_gold,source_url_pred,domain,domain_goid,url_dari_search,pakai_template,status,error,n_search,n_search_gagal,n_query,queries_str,in_tok,out_tok,latency_s
20260917_150324,2026-09-17T15:05:29,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,1,12,Kesehatan,KEMENTERIAN KESEHATAN,KP 02.12.08 - Kabupaten/kota yang mendeklarasikan 5 Pilar STBM,30,kab/kota,True,False,True,True,85,media,2025,"Program berjalan, ditandai dengan deklarasi 5 Pilar STBM di Kota Malang pada 1 Oktober 2025 dan verifikasi di Kecamatan Prambanan, Klaten, serta kegiatan di Kabupaten Sleman yang melibatkan pemerintah daerah dan puskesmas.","Program berjalan, ditandai dengan penetapan alokasi anggaran daerah untuk survei verifikasi 5 pilar dan deklarasi level provinsi/kabupaten/kota.",https://malangkota.go.id/2025/10/01/verifikator-stbm-5-pilar-kunjungi-kota-malang/,malangkota.go.id,True,True,True,OK,,3,2,3,laporan kinerja 2025 KEMENTERIAN KESEHATAN STBM 5 pilar deklarasi | laporan kinerja 2025 KEMENTERIAN KESEHATAN deklarasi 5 pilar STBM [site:kemenkes.go.id] | siaran pers KEMENTERIAN KESEHATAN 2025 deklarasi 5 pilar STBM [site:kemenkes.go.id],6066,320,0.52
20260917_150324,2026-09-17T15:34:11,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,165,760,Pendidikan,"KEMENTERIAN PENDIDIKAN TINGGI, SAINS, DAN TEKNOLOGI",PP 04.06 - Proporsi tenaga kerja lulusan pendidikan tinggi bidang STEM,"29,04",persen,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan terbitnya Buku Capaian Kedua_Diktisaintek Berdampak 2025 dan Statistik Pendidikan Tinggi 2025 yang menyajikan data lulusan STEM, serta kegiatan teknis seperti penyesuaian kurikulum perguruan tinggi dengan kebutuhan dunia kerja pada 2025.","Program berjalan ditandai dengan data PDDikti terbaru (per Oktober 2025) menunjukkan proporsi mahasiswa bidang STEM di Indonesia masih didominasi rumpun ilmu sosial-humaniora, dengan proporsi STEM secara keseluruhan diperkirakan hanya berkisar 18-19% dari total lulusan/mahasiswa - lebih rendah dari baseline 28,13% (kemungkinan beda metodologi/sumber data: Sakernas vs PDDikti). Pejabat Kemdiktisaintek (Jun 2026) juga masih menyatakan talenta STEM RI 'kurang dari 20 persen', mengindikasikan tren STAGNAN/tidak menunjukkan kenaikan menuju target 29,04%. Realisasi ditandai TRUE.",https://kemdiktisaintek.go.id/api/file/humas-production/2025/08/Buku-Capaian-Kedua_Diktisaintek-Berdampak-05-08-2025-17.19_compressed-1.pdf,kemdiktisaintek.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 KEMENTERIAN PENDIDIKAN TINGGI SAINS TEKNOLOGI lulusan STEM | laporan kinerja 2025 KEMENTERIAN PENDIDIKAN TINGGI SAINS TEKNOLOGI lulusan STEM [site:kemdiktisaintek.go.id] | capaian lulusan STEM Kementerian Pendidikan Tinggi Sains Teknologi 2025 [site:kemdiktisaintek.go.id],7959,377,9.79
20260917_150324,2026-09-17T15:34:21,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,166,763,Infrastruktur,KEMENTERIAN PEKERJAAN UMUM,PP 02.12 - Kapasitas tampungan air,"59,31",m3/kapita,True,False,False,False,90,tidak_ada,tidak_ada,"Program belum berjalan, ditandai dengan tidak ditemukannya bukti konkret pelaksanaan kegiatan pemerintah terkait peningkatan kapasitas tampungan air m3/kapita pada tahun 2025 di dokumen LKj 2025, siaran pers resmi, atau sumber terpercaya lainnya. Hanya ditemukan rencana dan target di dokumen tahun 2024 dan 2022.","Program berjalan ditandai dengan kementerian PU melaporkan data operasional riil sistem tampungan air nasional yang aktif dikelola: 240 bendungan dengan kapasitas tampung 7,89 miliar m3, 601 situ/danau dengan volume 135,59 miliar m3, dan 10.789 sumur bor untuk antisipasi kekeringan - bukti sistem infrastruktur air berjalan nyata dan dikelola aktif (bukan rencana). Contoh operasional konkret: Waduk Kedungombo mengalirkan air irigasi untuk 72.664 ha lahan pertanian pada musim tanam 2025/2026. Namun angka indeks komposit 'kapasitas tampungan air' skala RPJMN (baseline 59,59, target 59,31) belum dikonfirmasi sebagai angka tunggal yang bisa dicocokkan langsung.",,,False,False,True,OK,,3,1,3,laporan kinerja 2025 Kementerian Pekerjaan Umum tampungan air m3 kapita SDA | Laporan Kinerja 2025 Kementerian Pekerjaan Umum kapasitas tampungan air m3 kapita [site:sda.pu.go.id] | siaran pers Kementerian Pekerjaan Umum 2025 kapasitas tampungan air m3 kapita [site:pupr.go.id],7135,324,10.21
20260917_150324,2026-09-17T15:34:30,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,167,764,Infrastruktur,KEMENTERIAN PEKERJAAN UMUM,PP 02.12 - Rasio kapasitas air baku terpasang terhadap kebutuhan penduduk,"53,01",persen,True,False,False,False,90,tidak_ada,tidak_ada,"Program belum berjalan, ditandai dengan tidak ditemukannya bukti konkret pelaksanaan kegiatan fisik atau laporan kinerja tahun 2025 dari Kementerian Pekerjaan Umum yang menyebutkan capaian indikator rasio kapasitas air baku terpasang terhadap kebutuhan penduduk. Hanya ditemukan dokumen rencana strategis dan laporan tahun sebelumnya.","Program berjalan ditandai dengan sistem pengelolaan air baku Kementerian PU terkonfirmasi aktif secara operasional (data bendungan, situ, sumur bor riil). Namun angka rasio spesifik 'kapasitas air baku terpasang terhadap kebutuhan penduduk' (baseline 53,34, target 53,01) belum ditemukan sebagai angka tunggal yang dipublikasikan terbuka untuk 2025 ",tidak_ada,,False,False,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Pekerjaan Umum air baku kapasitas rasio SDA persen | laporan kinerja 2025 Kementerian Pekerjaan Umum air baku kapasitas rasio [site:sda.pu.go.id] | siaran pers Kementerian Pekerjaan Umum air baku kapasitas rasio 2025 [site:pu.go.id],7961,321,9.02
20260917_150324,2026-09-17T15:34:38,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,168,777,Sosial,KEMENTERIAN KEBUDAYAAN,KP 08.02.03 - Jumlah kawasan pengajuan kebudayaan yang dikembangkan (kumulatif),3,kawasan,True,False,False,False,90,tidak_ada,tidak_ada,"Program belum berjalan, ditandai dengan tidak ditemukannya bukti konkret pelaksanaan kegiatan pengembangan kawasan budaya pada 2025 di dokumen LKj 2025 Kemenbud, siaran pers resmi, atau sumber terpercaya lainnya. Hanya ditemukan dokumen rencana strategis dan laporan tahunan 2024, tanpa capaian aktual tahun 2025.","Program berjalan ditandai dengan kementerian Kebudayaan aktif mengembangkan kawasan pemajuan kebudayaan melalui revitalisasi infrastruktur budaya (rumah adat, situs bersejarah, candi) yang telah menjangkau 845 penerima manfaat pada 2025, serta dukungan kepada masyarakat adat di seluruh provinsi.",tidak_ada,,False,False,True,OK,,3,2,3,laporan kinerja 2025 KEMENTERIAN KEBUDAYAAN jumlah kawasan pengajuan kebudayaan dikembangkan | laporan kinerja 2025 KEMENTERIAN KEBUDAYAAN kawasan pengajuan kebudayaan dikembangkan [site:kemenbud.go.id] | KEMENTERIAN KEBUDAYAAN siaran pers kawasan budaya dikembangkan 2025 [site:kemenbud.go.id],6269,332,8.03
20260917_150324,2026-09-17T15:34:47,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,169,778,Sosial,KEMENTERIAN KEBUDAYAAN,KP 08.02.04 - Persentase penduduk yang pernah terlibat sebagai pelaku/pendukung pertunjukan seni,"1,67",persen,True,False,False,False,70,lkj,2025,"Program belum berjalan, ditandai dengan tidak ditemukannya bukti konkret kegiatan pemerintah terkait partisipasi pelaku/penggemar seni pertunjukan pada 2025 di dokumen resmi Kementerian Kebudayaan, meskipun terdapat indikator dan target dalam LKj 2025 dari OPD daerah yang menyebutkan peningkatan partisipasi seni.","Program berjalan ditandai dengan indikator partisipasi masyarakat sebagai pelaku/pendukung pertunjukan seni dipantau melalui Susenas Modul Sosial Budaya dan Pendidikan (MSBP) BPS, dengan publikasi data tahun 2024 menunjukkan 52,55% penduduk menonton seni musik dan 26,96% menonton seni tari; data serupa juga dipublikasikan di tingkat daerah seperti DKI Jakarta pada 2025.",https://www.kebudayaan.denpasarkota.go.id/public/uploads/download/download_252008100817_lkjip-dinas-kebudayaan-tahun-2025-pelaporan-tahun-2024-ttd.pdf,www.kebudayaan.denpasarkota.go.id,True,True,True,OK,,3,2,3,laporan kinerja 2025 KEMENTERIAN KEBUDAYAAN partisipasi seni pelaku pertunjukan | partisipasi pelaku seni pertunjukan KEMENTERIAN KEBUDAYAAN 2025 [site:kemenbud.go.id] | siaran pers KEMENTERIAN KEBUDAYAAN kegiatan seni budaya 2025 partisipasi pelaku [site:kemenbud.go.id],6235,380,8.74
20260917_150324,2026-09-17T15:34:58,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,170,779,Sosial,KEMENTERIAN KEBUDAYAAN,KP 08.02.04 - Jumlah wilayah ada yang dikembangkan dalam pemajuan kebudayaan,3,wilayah adat,True,False,False,False,90,tidak_ada,tidak_ada,"Program belum berjalan, ditandai dengan tidak ditemukannya bukti konkret kegiatan pemerintah terkait pengembangan wilayah adat dalam pemajuan kebudayaan pada tahun 2025 di dokumen LKj 2025 Kementerian Kebudayaan, siaran pers resmi, atau sumber lain yang mengonfirmasi pelaksanaan kegiatan fisik atau teknis.",Program berjalan ditandai dengan kementerian Kebudayaan memberikan dukungan pengembangan wilayah adat melalui program penguatan kapasitas dan lokakarya bagi masyarakat adat dan komunitas Penghayat Kepercayaan di seluruh provinsi Indonesia sepanjang 2025.,,,False,False,True,OK,,3,2,3,laporan kinerja 2025 KEMENTERIAN KEBUDAYAAN wilayah adat penguatan adat pemajuan budaya | laporan kinerja 2025 KEMENTERIAN KEBUDAYAAN pemajuan budaya wilayah adat [site:kebudayaan.go.id] | siaran pers KEMENTERIAN KEBUDAYAAN 2025 wilayah adat pemajuan budaya [site:kebudayaan.go.id],6335,319,10.62
20260917_150324,2026-09-17T15:35:08,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,171,787,Infrastruktur,KEMENTERIAN KEHUTANAN,KP 02.12.04 - Jumlah mata air yang dipertahankan dan diselamatkan,60,unit,False,False,True,False,90,media,2025,"Program berjalan, ditandai dengan kegiatan teknis penjagaan dan pelestarian mata air di Puncak Jawa Sungai Kolbu yang dilaporkan pada 27 Maret 2025 oleh Direktorat Jenderal KSDAE Kementerian Kehutanan.",Program tidak berjalan ditandai dengan belum ditemukan sumber berita/laporan resmi Kementerian Kehutanan yang melaporkan realisasi jumlah mata air yang dipertahankan/diselamatkan pada 2025 (target 60 titik). Perlu pencarian lanjut khusus ke publikasi Ditjen KSDAE atau Ditjen PDASRH Kementerian Kehutanan.,https://ksdae.kehutanan.go.id/publikasi/artikel/?page=53&layout=row&keyword=,ksdae.kehutanan.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kehutanan mata air konservasi DAS | mata air dipertahankan diselamatkan Kementerian Kehutanan 2025 [site:ksdae.kehutanan.go.id] | mata air dipertahankan diselamatkan Kementerian Kehutanan 2025 kegiatan teknis [site:ksdae.kehutanan.go.id],7576,303,10.38
20260917_150324,2026-09-17T15:35:20,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,172,788,Sosial,KEMENTERIAN KEHUTANAN,"KP 02.16.01 - Jumlah unit KSA, KPA, dan TB dengan kategori pengelolaan efektif",304,unit,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan rekapitulasi capaian penilaian efektivitas tata kelola KSA, KPA, dan TB tahun 2025 yang tercantum dalam dokumen Laporan Kinerja Direktorat Jenderal KSDAE 2025 yang tersedia di situs resmi Kementerian Kehutanan.","Program berjalan ditandai dengan KLHK melalui Ditjen KSDAE aktif melaksanakan penilaian efektivitas pengelolaan Kawasan Suaka Alam (KSA), Kawasan Pelestarian Alam (KPA), dan Taman Buru (TB) menggunakan Management Effectiveness Tracking Tool (METT), berpedoman pada Keputusan Dirjen KSDAE Nomor 175 Tahun 2025, dengan pelaksanaan hingga tingkat balai KSDA daerah seperti di Yogyakarta.",https://ksdae.kehutanan.go.id/storages/be73d863d92649c58d4d214b338c88ee.pdf,ksdae.kehutanan.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kehutanan KSA KPA pengelolaan efektif | KSA KPA TB pengelolaan efektif 2025 Kementerian Kehutanan [site:ksdae.kehutanan.go.id] | capaian KSA KPA TB pengelolaan efektif 2025 Kementerian Kehutanan [site:ksdae.kehutanan.go.id],7967,344,12.11
20260917_150324,2026-09-17T15:35:29,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,173,789,Infrastruktur,KEMENTERIAN KEHUTANAN,KP 02.16.01 - Luas areal preservasi yang dikembangkan,528,ha,False,False,True,False,90,media,2025,"Program berjalan, ditandai dengan kegiatan verifikasi data capaian Luas Areal Preservasi yang Dikembangkan di Bandung pada 4-5 Desember 2025 oleh Direktorat Pemulihan Ekosistem dan Bina Areal Preservasi, Kementerian Kehutanan, yang merupakan bagian dari pelaksanaan indikator KP 02.16.01 tahun 2025.","Program tidak berjalan ditandai dengan belum ditemukan sumber berita/laporan resmi yang melaporkan realisasi luas areal preservasi yang dikembangkan pada 2025 (target 528, indikator baru). Perlu pencarian lanjut khusus ke publikasi Kementerian Kehutanan terkait program preservasi kawasan hutan.",https://www.instagram.com/reel/DSRsD-CkZ3y/,www.instagram.com,False,True,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kehutanan preservasi habitat konservasi | preservasi habitat konservasi Kementerian Kehutanan 2025 [site:ksdae.kehutanan.go.id] | verifikasi data capaian Indikator Kinerja Kegiatan Luas Areal Preservasi yang Dikembangkan 2025 [site:instagram.com],7496,324,8.86
20260917_150324,2026-09-17T15:35:39,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,174,792,Sosial,KEMENTERIAN KEHUTANAN,KP 02.16.02 - Indeks Daftar Merah Nasional status keterancaman spesies,"0,75",Indeks,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan pelaporan Indeks Daftar Merah Nasional Status Keterancaman Spesies (RLI) dalam Laporan Kinerja Direktorat Jenderal KSDAE Tahun 2025 yang terbit pada awal 2026, serta penyertaan indikator ini dalam rencana strategis Ditjen KSDAE 2025-2029 sebagai bagian dari upaya konservasi spesies.","Program berjalan ditandai dengan KLHK/Ditjen KSDAE aktif menjalankan program konservasi spesies terancam punah, termasuk proyek GEF-7 'Investing in the Komodo Dragon and other globally threatened species in Flores' bersama UNDP untuk memperkuat perlindungan spesies yang memengaruhi status Daftar Merah Nasional.",https://ksdae.kehutanan.go.id/storages/c7ef234ee5c94a0ab413567ad49d3167.pdf,ksdae.kehutanan.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kehutanan spesies keterancaman konservasi daftar merah biodiversitas | Indeks Daftar Merah Nasional status keterancaman spesies 2025 Kementerian Kehutanan [site:ksdae.kehutanan.go.id] | kegiatan konservasi spesies langka 2025 Kementerian Kehutanan daftar merah [site:ksdae.kehutanan.go.id],7824,376,9.78
20260917_150324,2026-09-17T15:35:49,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,175,793,Sosial,KEMENTERIAN KEHUTANAN,KP 02.16.03 - Jumlah kelompok masyarakat yang dibina dalam upaya konservasi kawasan dan keanekaragaman hayati,200,kelompok,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan pelaksanaan sinergi kemitraan konservasi dan pemberdayaan masyarakat yang melibatkan 146 kelompok masyarakat sekitar kawasan konservasi, sebagaimana disebutkan dalam berita resmi Ditjen KSDAE Kementerian Kehutanan pada Desember 2025.","Program berjalan ditandai dengan pembinaan kelompok masyarakat dalam konservasi kawasan dan keanekaragaman hayati aktif dijalankan melalui skema kemitraan konservasi dan Areal Konservasi Kelola Masyarakat (AKKM), yang hingga Mei 2025 tercatat seluas 647.457,49 hektare tersebar di 293 wilayah komunitas adat dan lokal, didukung Permen LH No. 2/2025 tentang imbal jasa lingkungan.",https://ksdae.kehutanan.go.id/berita/12232/Sinergi-Kemitraan-Konservasi-dan-Pemberdayaan-Masyarakat-Ditampilkan-di-Festival-LIKE.html,ksdae.kehutanan.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kehutanan masyarakat konservasi pemberdayaan kelompok edukasi | pemberdayaan masyarakat konservasi kawasan kemenhut 2025 [site:ksdae.kehutanan.go.id] | kelompok masyarakat dibina konservasi kawasan kemenhut 2025 [site:ksdae.kehutanan.go.id],7681,353,10.19
20260917_150324,2026-09-17T15:35:59,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,176,794,Industri,BADAN PENYELENGGARA JAMINAN PRODUK HALAL,KP 02.13.03 - Jumlah produk tersertifikasi halal,7.000.000,produk,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan capaian sertifikasi halal produk sebanyak 576.579 produk hingga Juni 2025 dalam Laporan Kinerja BPJPH, serta pencapaian total lebih dari 9,8 juta produk bersertifikat hingga Oktober 2025 yang dilaporkan dalam siaran pers resmi.","Program berjalan ditandai dengan program sertifikasi halal BPJPH sangat aktif berjalan dan bahkan melampaui target 2025 (7 juta produk): tercatat 9,8 juta produk bersertifikat halal per Okt 2025, termasuk terobosan sertifikasi gratis untuk warteg/warsun.",https://bpjph.halal.go.id/read/1-tahun-bpjph-produk-bersertifikat-halal-tembus-9-8-juta,bpjph.halal.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 BPJPH sertifikasi halal produk | sertifikasi halal produk 2025 BPJPH capaian [site:bpjph.halal.go.id] | capaian sertifikasi halal 2025 BPJPH jumlah produk [site:cmsbl.halal.go.id],7659,310,10.19
20260917_150324,2026-09-17T15:36:10,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,177,797,Pangan,BADAN KARANTINA INDONESIA,KP 02.10.10 - Persentase pemasukan pekan yang tersertifikasi keamanan dan mutunya,80,persen,True,False,False,False,90,lkj,2025,"Program belum berjalan, ditandai dengan tidak ditemukannya bukti konkret pelaksanaan kegiatan sertifikasi pangan berbasis pemasukan pekan pada tahun 2025 di dokumen LKj 2025 atau siaran pers resmi. Hanya terdapat rencana strategis dan target, tanpa capaian atau aktivitas teknis yang dilaporkan.","Program berjalan ditandai dengan sistem sertifikasi karantina untuk pemasukan pangan (keamanan & mutu) terkonfirmasi aktif dan operasional melalui Laporan Kinerja triwulanan Badan Karantina Indonesia yang sama dengan indikator lain di sektor ini (id 586, 654, 656) - mencakup proses sertifikasi berbasis dokumen (SPAN, e-kinerja) dengan data riil per balai. Sistem berjalan nyata, meski angka agregat nasional 80% belum dikonfirmasi sebagai satu angka tunggal.",https://karantinaindonesia.go.id/repository/main-web/performance-reports/01KWZTERV6N4T7JBGPM9894HRF.pdf,karantinaindonesia.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 BADAN KARANTINA INDONESIA sertifikasi pangan mutu pangan | sertifikasi keamanan pangan pemasukan pekan 2025 BADAN KARANTINA INDONESIA [site:karantinaindonesia.go.id] | capaian sertifikasi pangan keamanan mutu pangan 2025 BADAN KARANTINA INDONESIA [site:karantinaindonesia.go.id],7649,347,10.72
20260917_150324,2026-09-17T15:36:20,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,178,798,Industri,KEMENTERIAN KEHUTANAN,"KP 02.16.04 - Nilai PNBP dari pemanfaatan jasa lingkungan KSA, KPA dan TB",209,miliar rupiah,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan realisasi nilai PNBP dari pemanfaatan jasa lingkungan KSA, KPA, dan TB sebesar Rp41,12 miliar pada triwulan I tahun 2026, yang melaporkan capaian pelaksanaan tahun 2025 dalam Laporan Kinerja Kementerian Kehutanan 2025 yang terbit awal 2026.",Program berjalan ditandai dengan skema PNBP jasa lingkungan kawasan konservasi (KSA/KPA/TB) berjalan dan terus diperbarui: PP 36/2024 serta Permenhut No. 27 & 28 Tahun 2025 yang mengatur tarif dan mekanisme pungutan PNBP jasa lingkungan di kawasan konservasi.,https://www.kehutanan.go.id/s/uploads/a_Final_L_Kj_Kemenhut_TW_I_TA_2026_aab027be49.pdf,www.kehutanan.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kehutanan PNBP jasa lingkungan KSA KPA TB | PNBP jasa lingkungan KSA KPA TB 2025 Kementerian Kehutanan realisasi [site:kehutanan.go.id] | realisasi PNBP jasa lingkungan KSA KPA TB 2025 Kementerian Kehutanan capaian [site:ksdae.kehutanan.go.id],7775,360,9.69
20260917_150324,2026-09-17T15:36:27,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,179,802,Industri,KEMENTERIAN KEHUTANAN,KP 02.21.01 - Nilai ekspor produk kehutanan,"15,42",miliar USD,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan capaian nilai ekspor produk kehutanan sebesar Rp8,48 triliun (setara sekitar 560 juta USD) dalam Laporan Kinerja Direktorat Jenderal KSDAE Tahun 2025, yang mencerminkan aktivitas ekspor nyata di tahun 2025.","Program berjalan ditandai dengan ekspor produk kehutanan terus berjalan dan dipantau pemerintah: nilai ekspor produk kehutanan 2024 tercatat US$12,73 miliar (APHI/Kemenhut), ekspor kayu olahan ke AS 2025 mencapai US$1,94 miliar, meski Kemenhut mengakui tren nilainya stagnan.",https://ksdae.kehutanan.go.id/storages/c7ef234ee5c94a0ab413567ad49d3167.pdf,ksdae.kehutanan.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kehutanan ekspor produk kehutanan | nilai ekspor produk kehutanan 2025 Kementerian Kehutanan capaian [site:kehutanan.go.id] | capaian nilai ekspor produk kehutanan 2025 Kementerian Kehutanan realisasi [site:ksdae.kehutanan.go.id],7651,340,7.75
20260917_150324,2026-09-17T15:36:38,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,180,806,Birokrasi,KEMENTERIAN KEHUTANAN,KP 02.21.04-Desa yang menggunakan data dan informasi batas kawasan hutan sebagai rujukan dalam peta wilayah desa,528,desa,True,False,True,True,90,lkj,2025,"Program berjalan, ditandai dengan implementasi peta wilayah desa berbasis data batas kawasan hutan yang disebutkan dalam Rencana Kerja Ditjen Planologi Kehutanan 2026, yang melaporkan pendekatan untuk mendorong desa menggunakan data batas kawasan hutan sebagai rujukan peta wilayah desa, serta dukungan dari BPKH Wilayah VIII yang aktif dalam integrasi data geospasial dan peta kawasan hutan tahun 2025.","Program berjalan ditandai dengan ditjen Planologi Kehutanan dan Tata Lingkungan telah melakukan pemetaan dan integrasi data batas kawasan hutan sebagai rujukan wilayah desa: dari 25.468 desa yang wilayahnya beririsan kawasan hutan, 2.764 desa telah diselesaikan menjadi Areal Penggunaan Lain (APL) dan 2.614 desa masih dalam proses penyelesaian melalui mekanisme TORA.",https://planologi.kehutanan.go.id/assets/img/publication/Renja%20Ditjen%20Planhut%20Tahun%202026.pdf,planologi.kehutanan.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kehutanan desa hutan batas kawasan pemetaan wilayah | Kementerian Kehutanan desa menggunakan data batas kawasan hutan peta wilayah 2025 [site:kehutanan.go.id] | Kementerian Kehutanan desa batas kawasan hutan peta wilayah 2025 implementasi [site:planologi.kehutanan.go.id],7676,382,10.87
20260917_150324,2026-09-17T15:36:47,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,181,807,Sosial,KEMENTERIAN KEHUTANAN,KP 02.21.05 - Kelompok masyarakat di dalam dan sekitar kawasan hutan yang dilibatkan dalam pengelolaan hutan(kelompok,15.574,kelompok,True,False,True,True,85,siaran_pers,2025,"Program berjalan, ditandai dengan kunjungan Menteri Kehutanan ke kampung di Cianjur pada Maret 2025 yang menyoroti pemberdayaan masyarakat hutan melalui perhutanan sosial, serta kegiatan pendampingan kelompok masyarakat dalam rehabilitasi hutan yang tercatat dalam Rencana Kerja BPKH Wilayah VIII 2025.","Program berjalan ditandai dengan KLHK/Kementerian Kehutanan aktif melibatkan kelompok masyarakat sekitar kawasan hutan dalam pengelolaan hutan melalui Program Perhutanan Sosial, dengan capaian per akhir 2025 mencapai sekitar 8,33 juta hektare melalui lebih dari 11 ribu SK bagi 1,4 juta kepala keluarga, dan Perhutanan Sosial telah ditetapkan sebagai Proyek Strategis Nasional oleh Presiden Prabowo Subianto.",https://www.kehutanan.go.id/pers/article-12,www.kehutanan.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Kehutanan pemberdayaan masyarakat hutan kelompok binaan | laporan kinerja 2025 Kementerian Kehutanan kelompok masyarakat di kawasan hutan partisipasi sosial [site:kehutanan.go.id] | siaran pers Kementerian Kehutanan 2025 pemberdayaan masyarakat hutan kelompok binaan [site:kehutanan.go.id],7688,336,8.9
20260917_150324,2026-09-17T15:36:56,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,182,808,Kesehatan,BADAN GIZI NASIONAL,KP 04.12.01 - Persentase siswa SD/MI/sederajat yang mendapatkan bantuan makanan bergizi,24,persen,True,False,True,True,90,siaran_pers,2025,"Program berjalan, ditandai dengan siaran pers Badan Gizi Nasional pada Juni 2025 yang menyebutkan refleksi 6 bulan pelaksanaan Program Makan Bergizi Gratis (MBG) untuk siswa SD, serta capaian penerima manfaat hingga 61,2 juta orang per Maret 2026 yang mencakup siswa sekolah dasar.","Program berjalan ditandai dengan pelaksanaan bertahap mulai SD/MI; mencatat >36,7 juta penerima manfaat per Oktober 2025, target ekuivalen ~83 juta penerima (100%) pada 2029.",https://www.bgn.go.id/news/berita/612-juta-penerima-manfaat-indonesia-peringkat-kedua-dunia-program-makan-sekolah,www.bgn.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 BADAN GIZI NASIONAL persentase siswa SD makanan bergizi | siaran pers Badan Gizi Nasional makanan bergizi gratis siswa SD 2025 [site:bgn.go.id] | program makan bergizi gratis siswa SD 2025 capaian realisasi [site:bgn.go.id],7459,332,9.22
20260917_150324,2026-09-17T15:37:07,watsonx-qwen3-30b-a3b-instruct-2507,serper,0.0,183,817,Infrastruktur,KEMENTERIAN PEKERJAAN UMUM,KP 06.07.01 - Rumah tangga perdesaan dengan akses sanitasi aman,6,persen,True,False,True,True,85,lkj,2025,"Program berjalan, ditandai dengan pelaksanaan kegiatan sanitasi berbasis masyarakat (SANIMAS) dan pembangunan prasarana sanitasi di wilayah perdesaan yang tercantum dalam Laporan Kinerja Ditjen Cipta Karya Jawa Tengah Tahun 2025, yang menyebutkan peningkatan jumlah rumah tangga terlayani akses sanitasi aman.","Program berjalan ditandai dengan Bappenas mempresentasikan data kondisi sanitasi nasional (air limbah domestik) tahun 2024: capaian 10,25% (7 juta rumah tangga) dari target 2029 sebesar 30% - mengonfirmasi sistem pemantauan sanitasi aman aktif berjalan secara nasional dan berbasis data riil (bukan rencana). Namun angka spesifik untuk 'rumah tangga PERDESAAN dengan akses sanitasi aman' (baseline 4,77%, target 6% untuk 2025) belum dikonfirmasi terpisah dari angka nasional gabungan yang ditemukan.",https://ciptakarya.pu.go.id/admin/assets/upload/file/laporan/2025/02/14/508435_Laporan%20Kinerja%20BPPW%20Jawa%20Timur%20Tahun%202024.pdf,ciptakarya.pu.go.id,True,True,True,OK,,3,0,3,laporan kinerja 2025 Kementerian Pekerjaan Umum akses sanitasi aman rumah tangga perdesaan | Kementerian Pekerjaan Umum program sanitasi aman rumah tangga perdesaan 2025 [site:pu.go.id] | Laporan Kinerja 2025 Ditjen Cipta Karya Jawa Tengah akses sanitasi aman rumah tangga perdesaan [site:ciptakarya.pu.go.id],7701,389,10.27
